,Text,Hyperbole,Text_similarity,Readability,Style_Consistency
1910,"Creative, a portable media player firm, unveiled a new wireless technology based on magnetic inductance rather than radio, similar to systems used in some hearing aids.",1.2142857142857142,40.577001500689924,11.07386454183267,69180.203125
1911,The initial Blinx was designed to attract numerous platform game enthusiasts to Microsoft's recently launched Xbox console.,2.8333333333333335,43.74918627738176,12.698393162393163,65404.4453125
1912,The detailed character generator allows you to create a unique personality for the game with just a few minutes of tweaking and adjusting.,1.7142857142857142,50.63131313131313,13.00197183098592,68896.0859375
1913,"Regrettably, the puzzles are clearly highlighted, making it more of a task than a test for most gamers to solve them.",2.0,58.14618644067796,11.870068965517245,51761.4609375
1914,"In Las Vegas, the annual Consumer Electronics Show (CES) has attracted thousands of technology enthusiasts and industry professionals.",1.6,53.344155844155836,10.925256410256413,72016.78125
1915,"The main focus of this year's show will be on technologies that empower individuals to control multimedia content, enabling them to store, listen to, and watch their desired content on devices anytime, anywhere.",1.588235294117647,44.373922133258475,15.492754385964911,40752.04296875
1916,The CEA forecasted that there would be various key technology trends to monitor in the upcoming year.,2.4545454545454546,39.20093795093795,13.819292490118578,50554.140625
1917,"For individuals who have avoided using free peer-to-peer services, downloading music can become an expensive endeavor.",2.75,45.83637123110807,16.261052631578952,61569.37890625
1918,"Paul Myers, chief executive of Wippit, a UK-based music download service, mentioned that music fans are shifting away from purchasing traditional bundled albums to newer options like single tracks or subscription services that better suit their lifestyle.",2.2222222222222223,45.809074928232754,13.82680693069307,36376.66796875
1919,"Some digital music lovers are outraged by this, particularly because Napster already provides a more affordable service for downloading music to the PC.",1.6666666666666667,47.338424533256934,12.505416666666665,63788.76953125
1920,"Blogs, which are online diaries, are prevalent, with an estimated five million on the web and this number is expected to increase.",2.0,46.85336158745437,16.757513368983954,37997.87109375
1921,The rise of the blogging movement has been happening for many years.,1.4444444444444444,32.23770947507665,12.954419191919193,33639.36328125
1922,"Some sections of the traditional media have raised concerns about this new competitor, questioning the journalistic value of blogs.",1.7,43.868273406458194,13.900744336569577,48399.12109375
1923,It appears improbable that we will live in a world where every person is a blogger.,1.6,36.0263960599914,14.442777777777778,63023.1015625
1924,The UK government is launching a rapid alerting service called IT Safe to inform home computer users about serious internet security issues.,1.9,45.20919901354684,14.130064102564102,15986.8681640625
1925,Employing full-time staff to analyze the numerous alerts issued annually by computer security firms to identify those with the potential to impact a large number of individuals.,1.4,48.55723769672372,16.1762484157161,38527.07421875
1926,More than half of UK households are reported to own a home computer according to government statistics.,1.125,45.683655576051564,11.888873403019748,2788.73046875
1927,"According to Carly Fiorina, the head of technology giant Hewlett Packard, the focus of the digital revolution is to empower individuals to share their own stories.",1.75,46.07201362463731,12.513596549435967,60645.52734375
1928,"Ms Fiorina highlighted the importance of technology being tailored to lifestyle, fashion, and personalization, which she believes aligns with consumer preferences.",1.625,50.51147098515519,15.157689969604863,29252.916015625
1929,"One of the new products she presented was the Digital Media Hub, a significant upgrade to HP's Digital Entertainment Centre.",1.5833333333333333,42.854061330919976,13.263570487483534,91423.3828125
1930,"For ""security reasons,"" overseas users are being prevented from visiting the official re-election site of President George W Bush.",2.0,57.51558906210068,12.407142857142855,39024.26953125
1931,The decision to prevent foreign visitors from accessing the site is believed to have been made in response to an attack on the georgewbush.com website.,0.9411764705882353,43.564437059946044,12.607465838509317,51353.73046875
1932,"The net monitoring firm Netcraft discovered the international exclusion zone surrounding georgewbush.com, noting that attempts to access the site from monitoring stations in London, Amsterdam, and Sydney had failed since the early hours of 25 October.",1.0833333333333333,42.09817010474906,12.516521739130436,32954.26953125
1933,"Scandinavians and Koreans, two of the most adventurous groups of mobile users, are embracing mobile TV.",1.2857142857142858,46.558117702282466,15.631195652173911,61380.14453125
1934,"SK Telecom from South Korea, which is set to introduce a TV to mobile service via satellite in May, plans to charge a flat fee of $12 per month for its 12 video channels and 12 audio channels.",1.8888888888888888,43.88898909732243,12.748673469387757,23349.787109375
1935,"However, the mobile TV arena is not as simple and straightforward as it may seem.",1.6,34.63794042521223,13.449702380952385,108976.953125
1936,Digital Audio Broadcasting may offer a good compromise and improved sound quality compared to traditional radio for mobile users who are skeptical about watching TV on their phones.,2.0,43.71294615849969,11.486666666666668,39865.75390625
1937,Security researchers have discovered that over one million computers connected to the internet have been hijacked for malicious purposes such as attacking websites and distributing spam and viruses.,1.4,48.98345000432115,13.155000000000001,34008.0
1938,"The Honeynet Project, a group of security researchers, conducted a thorough examination of zombie or 'bot nets comprised of hijacked computers.",1.7,50.36458647372123,13.904944178628387,98558.6796875
1939,"The months of surveillance have shown that various 'bot nets, ranging from a few hundred to tens of thousands of machines, are utilized for different purposes.",2.076923076923077,44.97441930941048,12.423534482758622,69305.5625
1940,High-speed internet connections in the UK are becoming increasingly popular.,1.5714285714285714,47.65298427063133,9.223759036144578,70954.7109375
1941,"Based on data collected by industry regulator Ofcom, the UK has now exceeded Germany in terms of broadband users per 100 people.",1.4545454545454546,45.205882352941174,14.090668693009118,51193.234375
1942,"According to its creators, the upcoming official release of Opera 8.0, scheduled for the end of next month, will be hailed as ""the most user-friendly browser on the market.""",1.4,44.50861876068855,11.980758426966293,34601.703125
1943,"A feature that may be attractive to individuals with low vision is the ability to adjust page size to fit the screen width, eliminating the need for horizontal scrolling.",1.5833333333333333,42.60842963002612,13.247145135566189,63983.44921875
1944,The FBI has issued a warning about a computer virus being spread through emails claiming to be from the FBI.,0.6,48.17817146621494,11.072671568627452,55221.953125
1945,"In a statement, the FBI informed that individuals receiving such solicitations should be aware that the bureau does not send unsolicited emails to the public in this way.",0.8333333333333334,51.817040890836076,12.575791139240508,31205.60546875
1946,"With the release of its next generation of digital music players, Apple has expanded its iPod family.",2.2857142857142856,51.11887243838586,12.370193798449616,26937.421875
1947,"In 2004, approximately 25 million portable players were sold, with 10 million being Apple iPods.",1.3333333333333333,36.6424887169568,12.41079957356077,51506.09765625
1948,They are also beginning to utilize them in innovative ways.,2.4285714285714284,33.2056335289986,15.081577181208058,88360.234375
1949,A new battleground is about to emerge in the ongoing rivalry between Microsoft and Google.,1.2,44.256237183868755,10.495000000000001,91556.5625
1950,"During a call with financial analysts to discuss its first quarter results, Microsoft announced its upcoming search software.",1.5555555555555556,44.563245005540495,12.98948979591837,59842.578125
1951,"Recently, several other companies have also introduced desktop search systems.",1.9,31.55274603445335,12.016931216931216,17564.185546875
1952,Desktop search has gained significance for various reasons.,2.0,30.95147435864848,11.798135678391962,66874.765625
1953,"The mobile gaming industry is poised for a significant growth in 2005, with various high-profile devices offering a range of gaming and multimedia features.",2.0,47.69293206793207,11.883142857142861,64506.40625
1954,"Hoping to maintain its dominance in the competitive mobile gaming market, the Japanese gaming giant is banking on the success of the DS.",1.4166666666666667,46.02061259286324,13.106127819548878,45565.22265625
1955,"Using the provided stylus for aiming, the game can be controlled.",2.3,34.878010878010876,11.307388316151208,73185.4921875
1956,"The Crystal Harmony luxury cruise liner, located in the Gulf of Mexico, is an unexpected location for testing biometric technology.",2.0,45.57971014492753,17.205659075224293,103505.1328125
1957,"Authenti-corp, the US technology consultancy, has collaborated with the ILO on its technical specifications for the cards.",1.25,39.86156315264431,16.9854103343465,48146.41015625
1958,"Two US firms, ScanSoft and Gracenote, are working on technology that will allow music and film fans to control their digital media players simply by speaking to them.",1.4285714285714286,49.79843303272845,14.600270270270272,76252.4140625
1959,Gracenote offers music library information for millions of albums to jukeboxes like Apple's iTunes.,1.9090909090909092,31.860632183908045,14.019404388714737,50356.8125
1960,Microsoft is launching tools to clean up computers infected with viruses and spyware.,1.0,41.70015556131708,13.317857142857143,94463.109375
1961,"The anti-spyware tool is currently available, while the anti-virus utility is expected to be available later this month.",2.1176470588235294,41.90250976905514,13.84968119596542,49553.58203125
1962,Security companies are alerting people to a Windows virus that is pretending to be an electronic Christmas card.,1.5,49.07147676884519,14.108783783783785,61868.84765625
1963,"Similar to many other Windows viruses, Zafi-D searches Microsoft Outlook for email addresses and then utilizes mail-sending software to distribute itself to new victims across the web.",2.3,48.10183157809373,14.436666666666667,44985.8671875
1964,"A report from analysts Gartner predicts that by the end of 2004, four times as many mobiles with cameras will be sold in Europe compared to last year.",0.6363636363636364,43.44754138266797,11.839577922077922,54188.22265625
1965,"When camera phones were first introduced, they faced initial challenges such as poor image quality and difficulties in sending pictures via MMS, but these issues have improved in the last 18 months.",1.9285714285714286,42.739233817125246,14.55032028469751,39930.7734375
1966,Images captured by mobile phone cameras have even found their way into the art world.,0.8181818181818182,39.82645968489342,13.06535922330097,77491.3671875
1967,"The total amount of junk e-mail has increased by 40%, reaching an impressive 90%, as reported by e-mail management firm Email Systems.",1.0,56.23281120760958,11.092272727272732,69933.6640625
1968,"Not only multi-nationals are at risk of denial of service attacks, where websites are overwhelmed with requests and become inaccessible.",1.75,43.38675213675213,15.957142857142859,69370.796875
1969,Guests at the British Library can access wireless internet in addition to the vast information offered in its renowned reading rooms.,2.4,51.326871657754005,14.31045454545455,44559.4296875
1970,The study discovered that many individuals were previously leaving the building to visit a nearby internet café in order to access their e-mail.,1.375,43.737639393127196,13.185952380952383,80088.2109375
1971,"According to an expert panel at the annual Consumer Electronics Show in Las Vegas, the way people watch TV will undergo a radical change in five years, as home theatre systems, plasma high-definition TVs, and digital video recorders become more prevalent in living rooms.",2.25,58.020083003246825,18.625714285714285,25609.619140625
1972,Digital and personal video recorders (DVR and PVR) have been one of the most discussed technologies at CES.,1.5,41.56276751618566,13.44607669616519,60338.4921875
1973,"Stacey Jolna, the senior vice president of TV Guide TV group, explained that simplifying the way people find the content they want to watch is crucial for TV viewers.",1.5,41.80752336159589,12.349870129870133,42480.34375
1974,"According to web analysts, the percentage of surfers using Microsoft's Internet Explorer (IE) has fallen below 90%.",0.8333333333333334,51.77989916262228,13.378082191780823,68109.21875
1975,"According to the figures, Mozilla browsers, including Firefox 1.0, now hold a market share of 7.4%.",1.0,45.93719167056135,13.72597014925373,58001.328125
1976,Many gadget enthusiasts are storing the digital equivalent of 10 trucks full of paper due to their insatiable appetite for data.,1.5,45.89076493681756,12.389890109890114,66296.6328125
1977,"If the current trend of digital hoarding persists, individuals may be lugging around a ""digitally obese"" 20 gigabytes by next year.",2.2222222222222223,47.066810331127506,15.473342760180998,60912.55078125
1978,"Memory keys and memory sticks are proving to be insufficient for storing all the necessary data, as many are discovering.",2.5,41.51356476308873,16.22021164021164,66056.9375
1979,"As mobile phones become increasingly common as all-in-one media players, the importance of audio is growing.",2.2857142857142856,53.09362768379161,12.472169312169314,84364.75
1980,"A variety of basic technologies are available that enhance sound quality, making headphones more appealing.",2.3333333333333335,38.26140238704177,15.12064335664336,77910.1328125
1981,The technology operates by utilizing the science of psychoacoustics and originated from medical research conducted by the company's research director Dr Alastair Sibbald.,1.380952380952381,41.51733865391832,11.742735682819383,42357.78125
1982,"Virgin Radio, in collaboration with technology firm Sydus, will be the first station globally to provide radio through 3G mobiles.",1.1666666666666667,55.59808977572135,12.09682882882883,62623.6796875
1983,Mr Cridland mentioned that this application will allow individuals to listen to Virgin Radio from anywhere using just the phone in their pocket.,1.2,44.11474196023885,14.831779984721162,39268.63671875
1984,"Nintendo has announced that its new handheld console, the DS, will be released in Europe on 11 March.",1.5,48.27636091997558,11.306111111111111,34920.3828125
1985,"Nintendo has confirmed that the European launch date will feature 15 games, including Super Mario 64 DS and titles from third-party developers like Ubisoft's Rayman DS.",1.8571428571428572,48.85752688172043,14.533827160493829,31650.076171875
1986,"According to John Houlihan, editor of Computerandvideogames.com magazine, the launch price of £99 (149 euros) is favorable compared to the US price of $149.",1.0909090909090908,45.05933611818666,13.010371621621623,34362.47265625
1987,"Historically, games consoles and handhelds have typically been released in Europe later than in other regions of the world.",1.4,51.110248447204974,12.619130434782608,48597.203125
1988,The state of Texas has initiated legal proceedings against two individuals suspected to be among the top five spammers globally.,1.2,55.524356083896976,11.237500000000004,69778.9609375
1989,"A University of Texas student, Ryan Samuel Pitylak, and Mark Stephen Trotter of California were named in the Texas lawsuit as the top executives of three companies suspected of sending out millions of unwanted e-mail messages.",1.588235294117647,39.54806004558434,14.296973821989528,32445.318359375
1990,Intel has revealed findings that suggest data may soon be transmitted within chips at the speed of light.,0.6,55.049482681061626,11.227820512820514,71390.0703125
1991,"Dr Mario Paniccia, the director of Intel's photonics technology lab, stated that they have surpassed a fundamental limit.",1.7058823529411764,41.96148383271397,15.025088087248324,69470.2265625
1992,"Approximately 20,000 individuals have been prohibited from accessing the Half-Life 2 game.",1.0,45.0801114594218,13.065551948051947,76983.5
1993,"Half-Life 2 was officially released on 16 November, but before players could start playing the highly anticipated game, they had to authenticate their copy online.",0.8,51.76276735978229,14.859516539440204,74199.671875
1994,Some forum contributors were concerned that the action could lead to increased piracy as individuals attempted to acquire multiple copies of the game to stay ahead of Valve's anti-piracy measures.,1.6923076923076923,45.631427396133276,14.409974189848008,44305.48046875
1995,US magazine Mobile PC has selected the Apple Powerbook 100 as the greatest gadget of all time.,1.5,40.823412698412696,13.657147540983612,57801.87890625
1996,The magazine stated that typically only items with potential mobility were included.,2.0,27.33043897427459,14.548957219251342,104081.359375
1997,Sony's third ranked item in the top 20 is the CDP-101 CD player from 1983.,2.0,40.138479516270465,9.144715447154471,59602.77734375
1998,How about the magnetic compass? It is still in use a millennium after its invention.,1.2,43.28367710720652,9.322823529411767,51833.6640625
1999,"In my opinion, my top 'true' gadgets are likely my portable MiniDisc player and the small battery-operated gadget I use to froth my coffee.",1.2,65.64937106918238,12.930769230769233,23933.072265625
2000,There is no doubt that the Swiss army knife is a versatile tool.,3.25,39.14596273291925,12.793833333333332,10746.111328125
2001,How about the Soda Stream.,2.0,21.31127450980392,9.097682926829268,155494.453125
2002,"Why be concerned about mobile phones when they will soon be integrated into PDAs/laptops, etc.",1.0,48.68339326577313,8.77626086956522,33772.09375
2003,The Sony Net Minidisc was a trailblazer that led to the proliferation of more mp3 players in the market.,1.0,36.53623188405797,5.184956521739132,45436.04296875
2004,The Sinclair Executive was the first pocket calculator in the world.,0.75,43.18310657596372,5.6562244897959175,6591.0048828125
2005,Are the individuals responsible for compiling this list crazy?,2.6666666666666665,41.18846694796062,10.008291139240509,61162.83203125
2006,A fascinating compilation.,1.3333333333333333,23.52870813397129,8.357919799498745,62002.453125
2007,The mobile phone must be the one.,2.0,35.52238805970149,7.849962686567164,14681.673828125
2008,"In 1980, the Casio pocket calculator, which featured a basic game and emitted small sounds, was a popular gadget.",2.0,54.64585874055796,9.115598591549297,92917.8984375
2009,The Sinclair QL was a cutting-edge machine ahead of its time.,0.4444444444444444,46.91456718346253,6.251402439024389,68458.140625
2010,"Complete nonsense. Yes, the Apple laptop and Sony Walkman are iconic devices.",1.0,34.84570661896244,9.640625000000004,60617.6640625
2011,How did a laptop surpass the competition from wristwatches and telephones (mobile or otherwise)?,0.8,47.05648926237161,4.964444444444446,57010.42578125
2012,The Psion Organiser series 3 should be considered top-tier due to its practical features and innovative design.,1.0,43.337623337623334,8.507428571428576,39204.1875
2013,The Motorola Startac deserves to be ranked as the top choice.,0.6666666666666666,43.365036231884055,8.558166666666668,42715.46484375
2014,"Without this little beauty, the Sinclair Spectrum, I would never have entered the field of IT and be earning the living that I do now.",0.5,56.68103448275862,7.120833333333334,19798.43359375
2015,The Sinclair Spectrum - 16k connected to the television.,1.0,35.55181033176791,10.013913043478265,51738.1796875
2016,"Apple, congratulations on a well-deserved victory!",1.0,66.25,8.180000000000003,35392.2109375
2017,"With a critical mass of individuals now embracing digital TV, DVDs, and digital video recorders, the next TV revolution is being prepared for our sets.",2.3333333333333335,54.89843981752439,13.090358208955227,50911.75
2018,"According to John Binks, director of GfK, which monitors global consumer markets, the UK is the largest display market in Europe.",1.25,48.899262693113826,12.423464135021096,73984.984375
2019,"Preparations are already in progress for the analogue switch-off in certain regions, and programmes are being recorded using HD cameras.",1.5454545454545454,45.87160782453188,12.057770992366414,52191.16015625
2020,"Starting next month, all devices that meet the necessary requirements for connectors and resolution will be labeled as ""HD-Ready.""",1.4666666666666666,48.38346033259858,11.417922077922082,63414.5625
2021,A European Parliament committee has mandated a revision of the proposals for controversial new European Union rules governing computer-based inventions.,1.5555555555555556,48.54296454548419,13.116957831325305,63205.35546875
2022,Those against the draft directive were pleased with the decision and believed that a new first reading of the proposals would allow for more comprehensive discussions on its implications across all member states.,1.625,44.87170420044398,13.23030612244898,24200.837890625
2023,"According to a report by analysts Forrester Research, the global personal computer count is projected to reach 1.3 billion by 2010, doubling from the current number.",1.4285714285714286,52.604829989186584,12.864528925619833,53648.19140625
2024,The $1.75 billion (Â£900 million) agreement will position the merged operation as the third largest PC vendor worldwide.,1.375,45.269122678396876,12.533421052631578,50046.83203125
2025,"According to two reports, mobile devices are not yet capable of replacing portable media players as all-singing, all-dancing multimedia devices.",1.5714285714285714,51.2338474374165,15.173854961832063,84562.171875
2026,"Half of the European population indicated that the size of a mobile phone was the most crucial factor in selecting their device, but larger handsets are often required due to increased power demands.",2.272727272727273,43.14495454517287,14.351354838709678,48461.56640625
2027,"Globally, there are various standards and methods being developed to deliver TV signals to mobile devices.",1.5,40.276475368842206,12.620909090909091,54058.64453125
2028,"T-Mobile's latest ""pocket office"" third-generation (3G) device with built-in wi-fi offers high-speed wireless net access.",1.8181818181818181,46.33390153663278,14.604845938375352,60812.33984375
2029,"T-Mobile announced that, in response to demand, it would be adding the latest phone-shaped Blackberry to its mobile range.",2.111111111111111,48.024039625346816,14.160222602739726,56050.3046875
2030,"By keeping a continuous data connection throughout the journey, we can provide this service.",3.0,40.215339892665476,13.190833333333334,73154.8828125
2031,A growing number of companies are providing web storage options for individuals with digital photo collections.,2.2,39.79814779447132,13.715472370766488,107428.203125
2032,"A place where pictures can be stored, shared with families and friends, and printed out.",1.6666666666666667,44.965178049774394,14.125000000000004,52831.8046875
2033,"The software offers tools for enhancing images by restoring color, eliminating red eye, and sharpening them.",1.2,45.3779251528805,11.175067961165052,127156.9765625
2034,Ofcom has stated that the merging of TV and the internet is prompting questions about regulation.,0.8571428571428571,42.85130718954249,13.991428571428575,56124.80078125
2035,"He mentioned that the challenge will arise when the boundaries between TV and the internet truly blur, and then there is a balance to be struck between protecting consumers and allowing them to assess the risks themselves.",1.125,42.31475600779195,13.081619458128078,29351.6875
2036,"He suggested that if consumers have actively requested and downloaded content, perhaps it should be exempt from regulation.",2.2666666666666666,38.05317433990375,13.911081849185297,67193.203125
2037,Sun Microsystems introduced a pay-as-you-go service that enables customers in need of substantial computing power to rent it on an hourly basis.,1.4,59.01398888467854,13.82780120481928,44540.296875
2038,"Jonathan Schwartz, Sun's chief operating officer, suggested that the system could evolve similarly to how utilities like electricity and water have progressed.",1.2857142857142858,48.311553311553304,12.10976833976834,41089.83203125
2039,"Even though it lasted just a few seconds, the experiment incurred a cost of $12 (ÃÂ£6.30) due to consuming 12 hours' worth of computing power.",0.8333333333333334,52.68433179723502,12.749117647058824,36861.34375
2040,"As of early 2005, the internet may soon have two additional domain names.",1.2857142857142858,45.229885057471265,12.965735294117646,53518.5390625
2041,The Universal Postal Union supports the .post domain to serve as the online identifier for postal services and aid in coordinating e-commerce efforts of national post offices.,1.2173913043478262,39.440647072226014,11.943025210084034,32777.1953125
2042,"For some time now, TV, films, and games have been preparing for the upcoming revolution that will enhance the quality of content on our screens.",1.2857142857142858,48.75955015190495,9.367272727272727,49102.55859375
2043,"To be viewed, it must be transmitted in HD format, and individuals require special receivers and displays capable of handling the high-quality resolution.",1.5384615384615385,48.06852947497502,12.579512516469041,35886.17578125
2044,"TV content will be limited until agreement is reached on broadcast rights, format standards, and updating equipment.",1.8333333333333333,39.05962483098957,12.316295793758481,54069.1171875
2045,"For console developers, HD presents some changes in production.",1.2,29.669583625029173,11.524343434343432,7374.21533203125
2046,"Bill Thompson, a technology analyst, is curious about the reason behind a major government department being without e-mail for a week.",2.0,42.81557950912789,16.05295454545455,72663.90625
2047,"Even though the full story remains untold, it appears that the issue arose when an attempt to upgrade computers from Windows 2000 to Windows XP went awry, resulting in the accidental spread of XP code to numerous machines on the network.",1.625,42.805313562444326,14.666484085862326,22163.490234375
2048,"Undoubtedly, it is a significant story and was featured as the second or third lead item on BBC Radio 4's Today programme throughout Friday morning.",2.5555555555555554,46.12685499124207,12.593213114754104,33341.92578125
2049,Bill Thompson frequently provides commentary on the BBC World Service show Go Digital.,0.5,83.45238095238095,11.500000000000004,9023.66015625
2050,"If you have a preference for art but lack knowledge about it, new search technology may serve as a helpful entry point to the world of painting.",1.2,52.409040123262116,11.118960674157304,39373.7890625
2051,"The system known as smart serendipity, a blend of artificial intelligence and random selection, is utilized by the technology.",1.411764705882353,46.082093896779206,11.594350558659219,71963.6484375
2052,"UK gamers have shown a strong preference for the slimmer design of the Sony PlayStation 2, with 50,000 units sold in its first week on the market.",1.0,49.07610588645072,9.641255813953489,18556.09375
2053,"John Houlihan, editor of Computerandvideogames.com, informed BBC News that Sony is clearly very encouraged because Microsoft briefly outsold them last week.",1.2,44.25675675675676,13.323668831168835,27811.12890625
2054,"GTA San Andreas, a game with a gangster theme, is the sequel to Grand Theft Auto Vice City, which previously held the record for the fastest-selling video game ever.",1.5,46.22443993578015,13.521917404129795,54950.734375
2055,"New EU rules for patenting computer-based inventions, which have sparked controversy, have been delayed following a last-minute intervention by Poland.",2.8,56.61375661375661,13.990365853658538,39791.1015625
2056,Polish ministers are pushing for a revision of the text of the Directive on the Patentability of Computer-Implemented Inventions to specifically exclude software from being patented.,1.8,47.334466122987315,14.338931159420287,32406.904296875
2057,Game developers were provided with a sneak peek of the upcoming Xbox 2 console by Microsoft.,1.3333333333333333,47.10685024197226,12.344038461538464,51645.828125
2058,"Microsoft plans to reveal the Xbox 2, codenamed Xenon, at the E3 show in May, with a potential release in November.",1.7857142857142858,39.428033235181026,14.698358208955224,51928.3125
2059,An American woman has filed a lawsuit against Hewlett Packard (HP) alleging that its printer ink cartridges are designed to expire on a specific date without the user's knowledge.,0.8333333333333334,50.84925583266292,11.246378378378378,56001.7734375
2060,"The lawsuit alleges that the chips in the cartridges deactivate them on a set date, regardless of their ink levels.",1.8571428571428572,45.7894172993979,15.29893063583815,88881.2578125
2061,"The Gizmondo, a combination of media player, phone, and gaming gadget, will be available for purchase starting this Saturday.",0.8,53.670909882800125,11.827500000000004,52152.65625
2062,"The Gizmondo device, which is targeted at gamers and those seeking enhanced gaming gadgets, comes packed with numerous functions under its black cover.",1.8888888888888888,48.897295914426934,13.381401098901097,66897.6875
2063,Nintendo and Sony are expected to be the main competitors in the market.,1.4,40.678367497302844,9.985930018416209,52207.8515625
2064,This weekend marks the 20th anniversary of mobile phones in the UK.,2.0,40.535444947209655,13.104558823529413,3042.88916015625
2065,"The inaugural call on a portable phone was placed in 1973 in New York, but it took a decade for the first commercial mobile service to be introduced.",1.3333333333333333,40.689431981218206,11.3337181663837,55552.74609375
2066,"Icstis, the premium phone line regulator, believes that phone companies are failing to adequately alert customers about internet ""rogue-dialling"" scams.",1.0,54.33050745550745,12.54119863013699,33199.39453125
2067,Scams can impact individuals using dial-up connections.,0.875,32.284184406425496,10.236300102774923,37341.1796875
2068,"Elizabeth France, the telecoms ombudsman, mentioned that she wouldn't be surprised if her credit card company called her for unusual activity, so she expects phone companies to adopt a similar approach.",1.2,44.69677620699732,12.535851216022891,36233.4609375
2069,I rely on free anti-virus software (AVG) and free firewall protection (ZoneAlarm) to prevent unauthorized access and outgoing calls caused by my daughter's music site visits.,1.2,51.51139316624788,11.997135802469135,25953.591796875
2070,Is there anyone aware of the consequences once this fraud has been committed and acknowledged?,1.3333333333333333,47.08026960784313,10.800952380952381,62195.16015625
2071,The manufacturers of home computer operating systems must take some responsibility for this issue.,0.8,43.675595238095234,10.066761904761904,13756.5751953125
2072,Why not have BT and other companies automatically block all premium numbers and only unblock them upon customer request?,0.8571428571428571,43.61873306233062,9.639876543209876,33147.30859375
2073,"Recently, our phone company left me very impressed.",1.125,33.86217948717948,9.265166666666666,2030.941162109375
2074,"I have lost £139 due to a scam, and the operator refuses to take any action, while the government charged me VAT.",1.0,50.5651491365777,10.050857142857144,52247.49609375
2075,"I am acquainted with individuals who have accumulated significant debts, despite having knowledge in IT.",1.6,41.24009879497149,12.999121951219514,66620.75
2076,"I have not been a victim of a rogue-dialling scam, but I believe it is a serious oversight not to mention that most of these scams originate from individuals attempting to access services claiming to offer free pornography.",1.2857142857142858,42.84274913550566,12.237411347517732,28882.072265625
2077,"What if there was a monthly limit of £20 on premium rate calls that could be automatically set, requiring you to request your provider to remove it?",3.5,55.56453329926758,13.355412621359225,58087.27734375
2078,What if home users take on some responsibility and make sure their anti-virus and firewall software is up to date?,0.5,69.2180925666199,12.444310344827588,25421.76171875
2079,A wireless internet network is assisting the declining panda population worldwide.,1.0,40.608771598527056,11.239640449438202,17047.357421875
2080,Vets have used the network to watch how baby pandas feed and propose changes to enhance the survival prospects of the small cubs.,1.0,49.04522591645354,14.713848739495802,71548.2421875
2081,"Prior to the introduction of the new infrastructure at the panda park, staff either walked or drove to distribute floppy disks throughout the reserve.",1.3333333333333333,52.28305587447378,14.819636363636366,57823.6171875
2082,"According to research conducted by technology analysts Gartner, there is still a surge in sales of mobile phones.",2.0,45.391176470588235,13.286926829268292,64876.84765625
2083,"Carolina Milanesi, a mobile analyst, informed the BBC News website that all markets, except Japan, experienced growth, indicating ongoing replacement sales in western Europe.",1.8,45.28388003882608,15.583008423586044,37590.875
2084,"In 2005, the focus on design and aesthetics, as well as music services, was more likely to drive sales.",1.3888888888888888,45.12113445941504,13.42570811033347,63690.00390625
2085,"Reporters Without Borders, a media watchdog, has accused China of preventing access to Google News, stating that the English-language news site has been inaccessible for the last 10 days.",1.4,57.13802945420593,11.985714285714284,31536.134765625
2086,China is thought to have more extensive censorship over the internet than any other country in the world.,2.142857142857143,52.20786695244899,15.626825842696629,65094.53125
2087,"The group stated that China is blocking Google News to push internet users towards the Chinese version of the site, which has been stripped of the most critical news reports.",0.7272727272727273,42.95092278145931,12.148854368932039,44411.15234375
2088,A recent study discovered that the spam industry is being supported by the 'bad behavior' of e-mail users.,1.6,57.688384546729566,12.132794117647062,81620.3984375
2089,"The report concludes that the attractiveness of the spam business persists due to the fact that one in ten e-mail users are purchasing items advertised in spam, especially since sending out large amounts of spam costs very little.",2.0,39.520398080180684,14.581395509977828,38932.75
2090,An Iranian blogger has been sentenced to 14 years in jail on charges of espionage and assisting foreign counter-revolutionaries.,2.0,48.043562717475766,13.986764705882354,91046.8515625
2091,"A representative from Reporters Without Borders, an organization that monitors press freedom worldwide, characterized Mr. Sigarchi's sentence as ""severe"" and urged Iranian President Mohammed Khatami to work towards securing his immediate release.",1.75,48.5870538629452,16.14010989010989,25012.8125
2092,"One day after an online campaign brought attention to his case, Mr. Sigarchi was sentenced in a day of action in support of bloggers worldwide.",0.5,45.32550547381055,10.415714285714287,43684.87890625
2093,"According to document security firm Workshare, creating a Microsoft Word document can pose risks.",1.6,46.67089804858622,13.722314814814819,73285.5078125
2094,"Andrew Pearson, the European boss of Workshare who commissioned the research, stated that sensitive information inadvertently leaked in documents includes confidential contractual terms, competitive information that rivals would be keen to see, and special deals for key customers.",2.0588235294117645,41.272982774859216,15.592904411764707,32707.69140625
2095,Users of certain Nokia smartphones are being cautioned to be wary of harmful wallpaper.,1.2,46.60070785070785,10.760135135135137,54092.47265625
2096,"Skulls, a file that is believed to have appeared on shareware sites where users can download free add-ons for their phones, is causing uncertainty for Symbian regarding its potential damage.",1.411764705882353,45.13206746408487,14.110934504792333,38156.25390625
2097,"According to a survey, 22 million adult Americans, which is equivalent to one in 10, possess an MP3 player.",1.6,52.135093167701854,12.410441176470588,54494.625
2098,"Out of the 22 million Americans who own MP3 players, 59% are men while 41% are women.",1.4285714285714286,45.70872508507339,11.373333333333331,65305.73046875
